language_code,language_name,local_name,iso639_1,iso639_2_t,iso639_2_b,scripts,script_codes,primary_script,primary_script_code,directionality,directionality_wikimedia,modern_language,is_official,n_scripts,in_iso639_1,in_iso639_2,in_wikimedia,is_group_iso639_2,sources,cldr_version,iso639_5_direct,iso639_5_family,family_name,subfamily_name,family_name_reconciled,coding_dh_date_added,coding_dh_date_last_seen,project_language_code,wikimedia_code,bcp47_tag,bcp47_source,bcp47_note,bcp47_is_project_code,service_code_candidates,google_nmt_code,google_nmt_supported,google_translation_llm_code,google_translation_llm_supported,family_name_reconciled_pre_review,family_name_reconciled_reviewed,family_review_source,family_review_notes,family_name_analysis,family_name_analysis_source
na,Nauru,Dorerin Naoero,na,nau,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,na,na,na,iso639_1,,True,nau|na,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
nah,Nahuatl,Nahuatl,,,,,,,,ltr,ltr,True,False,0,False,False,True,False,wikimedia_only,,nai,nai,North American Indian languages,North American Indian languages,North American Indian languages,2026-04-22,2026-06-15,nah,nah,nah,language_code,,True,nah,,False,,False,North American Indian languages,North American Indian languages,pre_review_reconciled,,North American Indian languages,family_analysis_mapping_reviewed.csv
nan,Min Nan Chinese,,,,,Hans|Hant,Hans|Hant,Hans,Hans,ltr,,True,True,2,False,False,False,False,cldr,48.2.0,zhx,sit,Sino-Tibetan languages,Chinese languages,Sino-Tibetan languages,2026-05-15,2026-06-15,nan,,nan,language_code,,True,zh-min-nan|nan,,False,,False,Sino-Tibetan languages,Sino-Tibetan languages,pre_review_reconciled,,Sino-Tibetan languages,family_analysis_mapping_reviewed.csv
nap,Neapolitan,Nnapulitano,,nap,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,roa,ine,Indo-European languages,Romance languages,Indo-European languages,2026-04-22,2026-06-15,nap,nap,nap,iso639_2_t,,True,nap,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
naq,Nama,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,khi,khi,Khoisan languages,Khoisan languages,Khoe-Kwadi,2026-04-22,2026-06-15,naq,,naq,language_code,,True,naq,,False,,False,Khoe-Kwadi,Khoe-Kwadi,family_reconciliation_reviewed:iso_glottolog_pair,,Khoe-Kwadi,family_analysis_mapping_reviewed.csv
nb,Norwegian Bokmål,Norsk (bokmål),nb,nob,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,nb,nb,nb,iso639_1,,True,nob|no-bok|no-bokmal|nb,,False,nb,True,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nch,Central Huasteca Nahuatl,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,nai,nai,North American Indian languages,North American Indian languages,Uto-Aztecan,2026-04-22,2026-06-15,nch,,nch,language_code,,True,nch,,False,,False,Uto-Aztecan,Uto-Aztecan,family_reconciliation_reviewed:iso_glottolog_pair,,Uto-Aztecan,family_analysis_mapping_reviewed.csv
nd,North Ndebele,Sindebele,nd,nde,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nd,nd,nd,iso639_1,,True,nde|nd,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
ndc,Ndau,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ndc,,ndc,language_code,,True,ndc,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nds,Low German,Plattdüütsch,,nds,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,nds,nds,nds,iso639_2_t,,True,nds,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nds-nl,Dutch Low Saxon,Nedersaksisch,,,,,,,,ltr,ltr,True,False,0,False,False,True,False,wikimedia_only,,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,nds-nl,nds-nl,nds-NL,language_code,,True,nds-NL|nds-nl,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
ne,Nepali,नेपाली,ne,nep,,Deva,Deva,Deva,Deva,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,inc,ine,Indo-European languages,Indo-Aryan languages,Indo-European languages,2026-04-22,2026-06-15,ne,ne,ne,iso639_1,,True,nep|ne,ne,True,ne,True,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
new,Newari,नेपालभाषा / Newah Bhaye,,new,,Deva,Deva,Deva,Deva,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,sit,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,2026-04-22,2026-06-15,new,new,new,iso639_2_t,,True,new,new,True,,False,Sino-Tibetan languages,Sino-Tibetan languages,pre_review_reconciled,,Sino-Tibetan languages,family_analysis_mapping_reviewed.csv
ng,Ndonga,Oshiwambo,ng,ndo,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ng,ng,ng,iso639_1,,True,ndo|ng,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
ngl,Lomwe,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ngl,,ngl,language_code,,True,ngl,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nhe,Eastern Huasteca Nahuatl,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,nai,nai,North American Indian languages,North American Indian languages,Uto-Aztecan,2026-04-22,2026-06-15,nhe,,nhe,language_code,,True,nhe,,False,,False,Uto-Aztecan,Uto-Aztecan,family_reconciliation_reviewed:iso_glottolog_pair,,Uto-Aztecan,family_analysis_mapping_reviewed.csv
nhw,Western Huasteca Nahuatl,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,nai,nai,North American Indian languages,North American Indian languages,Uto-Aztecan,2026-04-22,2026-06-15,nhw,,nhw,language_code,,True,nhw,,False,,False,Uto-Aztecan,Uto-Aztecan,family_reconciliation_reviewed:iso_glottolog_pair,,Uto-Aztecan,family_analysis_mapping_reviewed.csv
nia,Nias,,,nia,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,nia,,nia,iso639_2_t,,True,nia,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
nij,Ngaju,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,nij,,nij,language_code,,True,nij,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
niu,Niuean,,,niu,,Latn,Latn,Latn,Latn,ltr,,True,True,1,False,True,False,False,cldr|iso639_2,48.2.0,map,map,Austronesian languages,Austronesian languages,Austronesian languages,2026-04-22,2026-06-15,niu,,niu,iso639_2_t,,True,niu,,False,,False,Austronesian languages,Austronesian languages,pre_review_reconciled,,Austronesian languages,family_analysis_mapping_reviewed.csv
njo,Ao Naga,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,sit,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,2026-04-22,2026-06-15,njo,,njo,language_code,,True,njo,,False,,False,Sino-Tibetan languages,Sino-Tibetan languages,pre_review_reconciled,,Sino-Tibetan languages,family_analysis_mapping_reviewed.csv
nl,Dutch,Nederlands,nl,nld,dut,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,nl,nl,nl,iso639_1,,True,nl|dut|nld,nl,True,nl,True,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nmg,Kwasio,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nmg,,nmg,language_code,,True,nmg,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nn,Norwegian Nynorsk,Norsk (nynorsk),nn,nno,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,nn,nn,nn,iso639_1,,True,no-nynorsk|nn|no-nyn|nno,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nnh,Ngiemboon,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nnh,,nnh,language_code,,True,nnh,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
no,Norwegian,Norsk (bokmål / riksmål),no,nor,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,no,no,no,iso639_1,,True,no|nor,no,True,no,True,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nod,Northern Thai,,,,,Lana,Lana,Lana,Lana,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,tai,tai,Tai-Kadai languages,Tai-Kadai languages,Tai-Kadai languages,2026-04-22,2026-06-15,nod,,nod,language_code,,True,nod,,False,,False,Tai-Kadai languages,Tai-Kadai languages,pre_review_reconciled,,Tai-Kadai languages,family_analysis_mapping_reviewed.csv
noe,Nimadi,,,,,Deva,Deva,Deva,Deva,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,inc,ine,Indo-European languages,Indo-Aryan languages,Indo-European languages,2026-04-22,2026-06-15,noe,,noe,language_code,,True,noe,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nog,Nogai,,,nog,,Cyrl,Cyrl,Cyrl,Cyrl,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,trk,tut,Altaic languages,Turkic languages,Turkic,2026-04-22,2026-06-15,nog,,nog,iso639_2_t,,True,nog,,False,,False,Turkic,Turkic,family_reconciliation_reviewed:iso_glottolog_pair,,Turkic,family_analysis_mapping_reviewed.csv
non,Old Norse,,,non,,Runr,Runr,Runr,Runr,ltr,,False,False,1,False,True,False,False,cldr|iso639_2,48.2.0,gem,ine,Indo-European languages,Germanic languages,Indo-European languages,2026-04-22,2026-06-15,non,,non,iso639_2_t,,True,non,,False,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
nov,Novial,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,art,art,Artificial languages,Artificial languages,Artificial languages,2026-04-22,2026-06-15,nov,,nov,language_code,,True,nov,,False,,False,Artificial languages,Artificial languages,pre_review_reconciled,,Artificial languages,family_analysis_mapping_reviewed.csv
nqo,N’Ko,,,nqo,,Nkoo,Nkoo,Nkoo,Nkoo,rtl,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,nic,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Niger-Kordofanian languages,2026-04-22,2026-06-15,nqo,,nqo,iso639_2_t,,True,nqo,,False,,False,Niger-Kordofanian languages,Mande,family_reconciliation_reviewed:json_fallback_language,,Mande,family_analysis_mapping_reviewed.csv
nr,South Ndebele,isiNdebele,nr,nbl,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Niger-Kordofanian languages,2026-04-22,2026-06-15,nr,nr,nr,iso639_1,,True,nbl|nr,nr,True,,False,Niger-Kordofanian languages,Atlantic-Congo,family_reconciliation_reviewed:json_fallback_language,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nrm,Norman,Nouormand / Normaund,,,,,,,,ltr,ltr,True,False,0,False,False,True,False,wikimedia_only,,roa,ine,Indo-European languages,Romance languages,Indo-European languages,2026-04-22,2026-06-15,nrm,nrm,nrm,language_code,,True,nrm,,False,,False,Indo-European languages,Indo-European languages,family_reconciliation_reviewed:iso_glottolog_pair,,Indo-European languages,family_analysis_mapping_reviewed.csv
nsk,Naskapi,,,,,Cans|Latn,Cans|Latn,Cans,Cans,ltr,,True,False,2,False,False,False,False,cldr,48.2.0,alg,nai,North American Indian languages,Algonquian languages,Algic,2026-04-22,2026-06-15,nsk,,nsk,language_code,,True,nsk,,False,,False,Algic,Algic,family_reconciliation_reviewed:iso_glottolog_pair,,Algic,family_analysis_mapping_reviewed.csv
nso,Northern Sotho,Sesotho sa Leboa / Sepedi,,nso,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,False,True,True,False,cldr|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nso,nso,nso,iso639_2_t,,True,nso,nso,True,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nus,Nuer,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,ssa,ssa,Nilo-Saharan languages,Nilo-Saharan languages,Nilotic,2026-04-22,2026-06-15,nus,,nus,language_code,,True,nus,nus,True,,False,Nilotic,Nilotic,family_reconciliation_reviewed:iso_glottolog_pair,,Nilotic,family_analysis_mapping_reviewed.csv
nv,Navajo,Diné bizaad,nv,nav,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,nai,nai,North American Indian languages,North American Indian languages,Athabaskan-Eyak-Tlingit,2026-04-22,2026-06-15,nv,nv,nv,iso639_1,,True,nav|i-navajo|nv,,False,,False,Athabaskan-Eyak-Tlingit,Athabaskan-Eyak-Tlingit,family_reconciliation_reviewed:iso_glottolog_pair,,Athabaskan-Eyak-Tlingit,family_analysis_mapping_reviewed.csv
nwc,Classical Newari,,,nwc,,,,,,ltr,,True,False,0,False,True,False,False,loc_only,,sit,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,2026-04-22,2026-06-15,nwc,,nwc,iso639_2_t,,True,nwc,,False,,False,Sino-Tibetan languages,Sino-Tibetan languages,pre_review_reconciled,,Sino-Tibetan languages,family_analysis_mapping_reviewed.csv
nxq,Naxi,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,sit,sit,Sino-Tibetan languages,Sino-Tibetan languages,Sino-Tibetan languages,2026-04-22,2026-06-15,nxq,,nxq,language_code,,True,nxq,,False,,False,Sino-Tibetan languages,Sino-Tibetan languages,pre_review_reconciled,,Sino-Tibetan languages,family_analysis_mapping_reviewed.csv
ny,Nyanja,Chi-Chewa,ny,nya,,Latn,Latn,Latn,Latn,ltr,ltr,True,True,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,ny,ny,ny,iso639_1,,True,ny|nya,ny,True,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nym,Nyamwezi,,,nym,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nym,,nym,iso639_2_t,,True,nym,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nyn,Nyankole,,,nyn,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nyn,,nyn,iso639_2_t,,True,nyn,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nyo,Nyoro,,,nyo,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,bnt,nic,Niger-Kordofanian languages,Bantu languages,Atlantic-Congo,2026-04-22,2026-06-15,nyo,,nyo,iso639_2_t,,True,nyo,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
nzi,Nzima,,,nzi,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,True,False,False,cldr|iso639_2,48.2.0,nic,nic,Niger-Kordofanian languages,Niger-Kordofanian languages,Atlantic-Congo,2026-04-22,2026-06-15,nzi,,nzi,iso639_2_t,,True,nzi,,False,,False,Atlantic-Congo,Atlantic-Congo,family_reconciliation_reviewed:iso_glottolog_pair,,Atlantic-Congo,family_analysis_mapping_reviewed.csv
oc,Occitan,Occitan,oc,oci,,Latn,Latn,Latn,Latn,ltr,ltr,True,False,1,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,roa,ine,Indo-European languages,Romance languages,Indo-European languages,2026-04-22,2026-06-15,oc,oc,oc,iso639_1,,True,oci|oc,oc,True,,False,Indo-European languages,Indo-European languages,pre_review_reconciled,,Indo-European languages,family_analysis_mapping_reviewed.csv
oj,Ojibwa,ᐊᓂᔑᓈᐯᒧᐎᓐ / Anishinaabemowin,oj,oji,,Cans|Latn,Cans|Latn,Cans,Cans,ltr,ltr,True,False,2,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,nai,nai,North American Indian languages,North American Indian languages,North American Indian languages,2026-04-22,2026-06-15,oj,oj,oj,iso639_1,,True,oji|oj,,False,,False,North American Indian languages,North American Indian languages,pre_review_reconciled,,North American Indian languages,family_analysis_mapping_reviewed.csv
ojb,Northwestern Ojibwa,,,,,,,,,ltr,,True,True,0,False,False,False,False,cldr_v45,45,nai,nai,North American Indian languages,North American Indian languages,Algic,2026-04-22,2026-06-15,ojb,,ojb,language_code,,True,ojb,,False,,False,Algic,Algic,family_reconciliation_reviewed:iso_glottolog_pair,,Algic,family_analysis_mapping_reviewed.csv
ojc,Central Ojibwa,,,,,,,,,ltr,,True,True,0,False,False,False,False,cldr_v45,45,nai,nai,North American Indian languages,North American Indian languages,Algic,2026-04-22,2026-06-15,ojc,,ojc,language_code,,True,ojc,,False,,False,Algic,Algic,family_reconciliation_reviewed:iso_glottolog_pair,,Algic,family_analysis_mapping_reviewed.csv
ojg,Eastern Ojibwa,,,,,,,,,ltr,,True,True,0,False,False,False,False,cldr_v45,45,nai,nai,North American Indian languages,North American Indian languages,Algic,2026-04-22,2026-06-15,ojg,,ojg,language_code,,True,ojg,,False,,False,Algic,Algic,family_reconciliation_reviewed:iso_glottolog_pair,,Algic,family_analysis_mapping_reviewed.csv
ojs,Oji-Cree,,,,,Cans,Cans,Cans,Cans,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,alg,nai,North American Indian languages,Algonquian languages,Algic,2026-04-22,2026-06-15,ojs,,ojs,language_code,,True,ojs,,False,,False,Algic,Algic,family_reconciliation_reviewed:iso_glottolog_pair,,Algic,family_analysis_mapping_reviewed.csv
ojw,Western Ojibwa,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,alg,nai,North American Indian languages,Algonquian languages,Algic,2026-04-22,2026-06-15,ojw,,ojw,language_code,,True,ojw,,False,,False,Algic,Algic,family_reconciliation_reviewed:iso_glottolog_pair,,Algic,family_analysis_mapping_reviewed.csv
oka,Okanagan,,,,,Latn,Latn,Latn,Latn,ltr,,True,False,1,False,False,False,False,cldr,48.2.0,nai,nai,North American Indian languages,North American Indian languages,Salishan,2026-04-22,2026-06-15,oka,,oka,language_code,,True,oka,,False,,False,Salishan,Salishan,family_reconciliation_reviewed:iso_glottolog_pair,,Salishan,family_analysis_mapping_reviewed.csv
om,Oromo,Oromoo,om,orm,,Latn|Ethi,Latn|Ethi,Latn,Latn,ltr,ltr,True,False,2,True,True,True,False,cldr|iso639_1|iso639_2|wikimedia,48.2.0,cus,afa,Afro-Asiatic languages,Cushitic languages,Afro-Asiatic languages,2026-04-22,2026-06-15,om,om,om,iso639_1,,True,om|orm,om,True,,False,Afro-Asiatic languages,Afro-Asiatic languages,pre_review_reconciled,,Afro-Asiatic languages,family_analysis_mapping_reviewed.csv
