n_variants_present,n_agree,agreement_rate,best_candidate,variant_translations,above_threshold,term_source,language_code,language_name,language_family,service,is_baseline
5,1,0.2,Støddfrøðiligir vísindagreinir,"{'minimal': 'Støddfrøðiligir vísindagreinir', 'comparative': 'Teldutøk hugvísindi', 'expert_persona': 'Telduteldur mannvísindi', 'contextual': 'Stafrænar Málahyggjur', 'native_rationale': 'Talvølska mentangreining'}",False,Digital Humanities,fo,Faroese,Germanic,OpenAI,False
5,1,0.2,Stafræn Menningarfrøði,"{'minimal': 'Stafræn Menningarfrøði', 'comparative': 'Stafræn hugvísindi', 'expert_persona': 'Stafræn mannvísindi', 'contextual': 'Digitalar frágreiðingar', 'native_rationale': 'Stafræn mannavísindi'}",False,Digital Humanities,fo,Faroese,Germanic,Claude,False
5,4,0.8,Talfrøðilig Humaniora,"{'minimal': 'Talfrøðilig Humaniora', 'comparative': 'Talfrøðilig hugvísindi', 'expert_persona': 'Talfrøðilig Humaniora', 'contextual': 'Talfrøðilig Humaniora', 'native_rationale': 'Talfrøðilig Humaniora'}",True,Digital Humanities,fo,Faroese,Germanic,Gemini,False
1,1,1.0,Dagmøgule hugvísindi,{'comparative': 'Dagmøgule hugvísindi'},True,Digital Humanities,fo,Faroese,Germanic,First Ollama,False
5,1,0.2,Digtal heimspeki,"{'minimal': 'Digtal heimspeki', 'comparative': 'Dagmøgule hugvísindi', 'expert_persona': 'Djókliga heimsfrøði', 'contextual': 'Digtali hugsun', 'native_rationale': 'Døgumálfrøði'}",False,Digital Humanities,fo,Faroese,Germanic,Second Ollama,False
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,Wikipedia,True
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,Google Translate,True
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,EasyNMT,True
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,Lingvanex,True
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,OpenAI,False
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,Claude,False
5,3,0.6,Humanités numériques,"{'minimal': 'Humanités Numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités Numériques', 'native_rationale': 'Humanités numériques'}",False,Digital Humanities,fr,French,Romance,Gemini,False
1,1,1.0,Humanités numériques,{'comparative': 'Humanités numériques'},True,Digital Humanities,fr,French,Romance,First Ollama,False
5,5,1.0,Humanités numériques,"{'minimal': 'Humanités numériques', 'comparative': 'Humanités numériques', 'expert_persona': 'Humanités numériques', 'contextual': 'Humanités numériques', 'native_rationale': 'Humanités numériques'}",True,Digital Humanities,fr,French,Romance,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,fy,Western Frisian,Germanic,Wikipedia,True
5,5,1.0,Digitale Humaniora,"{'minimal': 'Digitale Humaniora', 'comparative': 'Digitale Humaniora', 'expert_persona': 'Digitale Humaniora', 'contextual': 'Digitale Humaniora', 'native_rationale': 'Digitale Humaniora'}",True,Digital Humanities,fy,Western Frisian,Germanic,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,fy,Western Frisian,Germanic,EasyNMT,True
5,5,1.0,Digital Humanities,"{'minimal': 'Digital Humanities', 'comparative': 'Digital Humanities', 'expert_persona': 'Digital Humanities', 'contextual': 'Digital Humanities', 'native_rationale': 'Digital Humanities'}",True,Digital Humanities,fy,Western Frisian,Germanic,Lingvanex,True
5,4,0.8,Digitale Geasteswittenskippen,"{'minimal': 'Digitale Geasteswittenskippen', 'comparative': 'Digitale Geasteswittenskippen', 'expert_persona': 'Digitale Geasteswittenskippen', 'contextual': 'Digitale Geasteswittenskippen', 'native_rationale': 'Digitale Humaniora'}",True,Digital Humanities,fy,Western Frisian,Germanic,OpenAI,False
5,2,0.4,Digitale Geasteswitenskippen,"{'minimal': 'Digitale Geasteswitenskippen', 'comparative': 'Digitale Geasteswittenskippen', 'expert_persona': 'Digitale Geesteswittenskippen', 'contextual': 'Digitale Geastesწittenskippen', 'native_rationale': 'Digitale Geasteswitenskippen'}",False,Digital Humanities,fy,Western Frisian,Germanic,Claude,False
5,4,0.8,Digitale Humaniora,"{'minimal': 'Digitale Humaniora', 'comparative': 'Digitale Geasteswittenskippen', 'expert_persona': 'Digitale Humaniora', 'contextual': 'Digitale Humaniora', 'native_rationale': 'Digitale Humaniora'}",True,Digital Humanities,fy,Western Frisian,Germanic,Gemini,False
1,1,1.0,Digitale Minskenryk,{'comparative': 'Digitale Minskenryk'},True,Digital Humanities,fy,Western Frisian,Germanic,First Ollama,False
5,2,0.4,Digitale Minskunde,"{'minimal': 'Digitale Minskunde', 'comparative': 'Digitale Minskenryk', 'expert_persona': 'Digitalen Minnichteiten', 'contextual': 'Digitale Minskunde', 'native_rationale': 'Digitalen Maatskiplikens'}",False,Digital Humanities,fy,Western Frisian,Germanic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,ga,Irish,Celtic,Wikipedia,True
5,5,1.0,Daonnachtaí Digiteacha,"{'minimal': 'Daonnachtaí Digiteacha', 'comparative': 'Daonnachtaí Digiteacha', 'expert_persona': 'Daonnachtaí Digiteacha', 'contextual': 'Daonnachtaí Digiteacha', 'native_rationale': 'Daonnachtaí Digiteacha'}",True,Digital Humanities,ga,Irish,Celtic,Google Translate,True
5,5,1.0,Daonnachtaí Digiteacha,"{'minimal': 'Daonnachtaí Digiteacha', 'comparative': 'Daonnachtaí Digiteacha', 'expert_persona': 'Daonnachtaí Digiteacha', 'contextual': 'Daonnachtaí Digiteacha', 'native_rationale': 'Daonnachtaí Digiteacha'}",True,Digital Humanities,ga,Irish,Celtic,EasyNMT,True
5,5,1.0,Daonnachtaí Digiteacha,"{'minimal': 'Daonnachtaí Digiteacha', 'comparative': 'Daonnachtaí Digiteacha', 'expert_persona': 'Daonnachtaí Digiteacha', 'contextual': 'Daonnachtaí Digiteacha', 'native_rationale': 'Daonnachtaí Digiteacha'}",True,Digital Humanities,ga,Irish,Celtic,Lingvanex,True
5,4,0.8,Daonnachtaí Digiteacha,"{'minimal': 'Daonnachtaí Digiteacha', 'comparative': 'Na Daonnachtaí Digiteacha', 'expert_persona': 'Daonnachtaí Digiteacha', 'contextual': 'Daonnachtaí Digiteacha', 'native_rationale': 'Daonnachtaí Digiteacha'}",True,Digital Humanities,ga,Irish,Celtic,OpenAI,False
5,2,0.4,na Daonnachtaí Digiteacha,"{'minimal': 'na Daonnachtaí Digiteacha', 'comparative': 'na Daonnachtaí Digiteacha', 'expert_persona': 'Daonnachtaí Digiteacha', 'contextual': 'an Dáonnachtaí Digiteacha', 'native_rationale': 'Daonnachtaí Digiteacha'}",False,Digital Humanities,ga,Irish,Celtic,Claude,False
5,3,0.6,Na Daonnachtaí Digiteacha,"{'minimal': 'Daonnachtaí Digiteacha', 'comparative': 'Na Daonnachtaí Digiteacha', 'expert_persona': 'Daonnachtaí Digiteacha', 'contextual': 'Na Daonnachtaí Digiteacha', 'native_rationale': 'Na Daonnachtaí Digiteacha'}",False,Digital Humanities,ga,Irish,Celtic,Gemini,False
1,1,1.0,Daonnachtaí Digiteacha,{'comparative': 'Daonnachtaí Digiteacha'},True,Digital Humanities,ga,Irish,Celtic,First Ollama,False
5,1,0.2,Daonnascanna Digiteacha,"{'minimal': 'Daonnascanna Digiteacha', 'comparative': 'Daonnachtaí Digiteacha', 'expert_persona': 'Dúchas Digital', 'contextual': 'Dána Daighnilteachta', 'native_rationale': 'Daonnais Eolas Dhigiteach'}",False,Digital Humanities,ga,Irish,Celtic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,gd,Scottish Gaelic,Celtic,Wikipedia,True
5,5,1.0,Daonnachdan Didseatach,"{'minimal': 'Daonnachdan Didseatach', 'comparative': 'Daonnachdan Didseatach', 'expert_persona': 'Daonnachdan Didseatach', 'contextual': 'Daonnachdan Didseatach', 'native_rationale': 'Daonnachdan Didseatach'}",True,Digital Humanities,gd,Scottish Gaelic,Celtic,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,gd,Scottish Gaelic,Celtic,EasyNMT,True
5,5,1.0,Daonnachdan Didseatach,"{'minimal': 'Daonnachdan Didseatach', 'comparative': 'Daonnachdan Didseatach', 'expert_persona': 'Daonnachdan Didseatach', 'contextual': 'Daonnachdan Didseatach', 'native_rationale': 'Daonnachdan Didseatach'}",True,Digital Humanities,gd,Scottish Gaelic,Celtic,Lingvanex,True
5,5,1.0,Daonnachdan Didseatach,"{'minimal': 'Daonnachdan Didseatach', 'comparative': 'Daonnachdan Didseatach', 'expert_persona': 'Daonnachdan Didseatach', 'contextual': 'Daonnachdan Didseatach', 'native_rationale': 'Daonnachdan Didseatach'}",True,Digital Humanities,gd,Scottish Gaelic,Celtic,OpenAI,False
5,5,1.0,Daonnachdan Digiteach,"{'minimal': 'Daonnachdan Digiteach', 'comparative': 'Daonnachdan Digiteach', 'expert_persona': 'Daonnachdan Digiteach', 'contextual': 'Daonnachdan Digiteach', 'native_rationale': 'Daonnachdan Digiteach'}",True,Digital Humanities,gd,Scottish Gaelic,Celtic,Claude,False
5,5,1.0,Daonnachdan Didseatach,"{'minimal': 'Daonnachdan Didseatach', 'comparative': 'Daonnachdan Didseatach', 'expert_persona': 'Daonnachdan Didseatach', 'contextual': 'Daonnachdan Didseatach', 'native_rationale': 'Daonnachdan Didseatach'}",True,Digital Humanities,gd,Scottish Gaelic,Celtic,Gemini,False
1,1,1.0,Daonnachdan Digidhealas,{'comparative': 'Daonnachdan Digidhealas'},True,Digital Humanities,gd,Scottish Gaelic,Celtic,First Ollama,False
5,1,0.2,Eachdraidh Dhiadhaill,"{'minimal': 'Eachdraidh Dhiadhaill', 'comparative': 'Daonnachdan Digidhealas', 'expert_persona': 'Lèirmheasadh Dhiograisiche', 'contextual': 'Dùbhlinneachd Luchd-Gnìomhaidh', 'native_rationale': 'Cànanaichean Digeal'}",False,Digital Humanities,gd,Scottish Gaelic,Celtic,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,gl,Galician,Romance,Wikipedia,True
5,5,1.0,Humanidades Dixitais,"{'minimal': 'Humanidades Dixitais', 'comparative': 'Humanidades Dixitais', 'expert_persona': 'Humanidades Dixitais', 'contextual': 'Humanidades Dixitais', 'native_rationale': 'Humanidades Dixitais'}",True,Digital Humanities,gl,Galician,Romance,Google Translate,True
5,5,1.0,Humanos dixitais,"{'minimal': 'Humanos dixitais', 'comparative': 'Humanos dixitais', 'expert_persona': 'Humanos dixitais', 'contextual': 'Humanos dixitais', 'native_rationale': 'Humanos dixitais'}",True,Digital Humanities,gl,Galician,Romance,EasyNMT,True
5,5,1.0,Humanidades Dixitais,"{'minimal': 'Humanidades Dixitais', 'comparative': 'Humanidades Dixitais', 'expert_persona': 'Humanidades Dixitais', 'contextual': 'Humanidades Dixitais', 'native_rationale': 'Humanidades Dixitais'}",True,Digital Humanities,gl,Galician,Romance,Lingvanex,True
5,5,1.0,Humanidades Dixitais,"{'minimal': 'Humanidades Dixitais', 'comparative': 'Humanidades Dixitais', 'expert_persona': 'Humanidades Dixitais', 'contextual': 'Humanidades Dixitais', 'native_rationale': 'Humanidades Dixitais'}",True,Digital Humanities,gl,Galician,Romance,OpenAI,False
5,5,1.0,Humanidades Dixitais,"{'minimal': 'Humanidades Dixitais', 'comparative': 'Humanidades Dixitais', 'expert_persona': 'Humanidades Dixitais', 'contextual': 'Humanidades Dixitais', 'native_rationale': 'Humanidades Dixitais'}",True,Digital Humanities,gl,Galician,Romance,Claude,False
5,5,1.0,Humanidades Dixitais,"{'minimal': 'Humanidades Dixitais', 'comparative': 'Humanidades Dixitais', 'expert_persona': 'Humanidades Dixitais', 'contextual': 'Humanidades Dixitais', 'native_rationale': 'Humanidades Dixitais'}",True,Digital Humanities,gl,Galician,Romance,Gemini,False
1,1,1.0,Humanidades Digitais,{'comparative': 'Humanidades Digitais'},True,Digital Humanities,gl,Galician,Romance,First Ollama,False
5,5,1.0,Humanidades Digitais,"{'minimal': 'Humanidades Digitais', 'comparative': 'Humanidades Digitais', 'expert_persona': 'Humanidades Digitais', 'contextual': 'Humanidades Digitais', 'native_rationale': 'Humanidades Digitais'}",True,Digital Humanities,gl,Galician,Romance,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,Wikipedia,True
5,5,1.0,Humanidades Digitales rehegua,"{'minimal': 'Humanidades Digitales rehegua', 'comparative': 'Humanidades Digitales rehegua', 'expert_persona': 'Humanidades Digitales rehegua', 'contextual': 'Humanidades Digitales rehegua', 'native_rationale': 'Humanidades Digitales rehegua'}",True,Digital Humanities,gn,Guaraní,Indigenous Americas,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,Lingvanex,True
5,1,0.2,Avañe'ẽ Ava Ñe'ẽ Poty Tetãguasu,"{'minimal': ""Avañe'ẽ Ava Ñe'ẽ Poty Tetãguasu"", 'comparative': 'Teko Arandu Digital', 'expert_persona': 'Tembikuaaty Digital', 'contextual': 'Humanidades Digitales', 'native_rationale': 'Tembikuaaty Arandu Digital'}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,OpenAI,False
5,1,0.2,Papaha Ñandutípe,"{'minimal': 'Papaha Ñandutípe', 'comparative': 'Tekotevẽ Arandu Digital', 'expert_persona': 'Tekotee Marandu Digital', 'contextual': ""Tekotevẽ Tapiañe'ẽ Digital"", 'native_rationale': 'Tembiaporã Papaha Rehegua'}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,Claude,False
5,2,0.4,Yvypóra Rembiapokue Digital,"{'minimal': ""Yvypóra Rembiapokue Renda Tekoñe'ẽngatúva"", 'comparative': ""Tekombo'e Arandu Digital"", 'expert_persona': 'Yvypóra Rembiapokue Digital', 'contextual': ""Yvypóra Rembiapokue Teko'iha Rupi"", 'native_rationale': 'Yvypóra Rembiapokue Digital'}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,Gemini,False
1,1,1.0,Humanidades Tekonología rehegua,{'comparative': 'Humanidades Tekonología rehegua'},True,Digital Humanities,gn,Guaraní,Indigenous Americas,First Ollama,False
5,1,0.2,Tatãme Técnikas Humanitárias Digitales,"{'minimal': 'Tatãme Técnikas Humanitárias Digitales', 'comparative': 'Humanidades Tekonología rehegua', 'expert_persona': 'Ñembohũme Tekuapyre', 'contextual': 'Tayalẽme Tekno-Peikua', 'native_rationale': 'Tatãrenda Tekuakua'}",False,Digital Humanities,gn,Guaraní,Indigenous Americas,Second Ollama,False
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,cu,Old Church Slavonic,Slavic,Wikipedia,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,cu,Old Church Slavonic,Slavic,Google Translate,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,cu,Old Church Slavonic,Slavic,EasyNMT,True
0,0,,,"{'minimal': None, 'comparative': None, 'expert_persona': None, 'contextual': None, 'native_rationale': None}",False,Digital Humanities,cu,Old Church Slavonic,Slavic,Lingvanex,True
5,1,0.2,Цифроумьна человѣчьство,"{'minimal': 'Цифроумьна человѣчьство', 'comparative': 'Цѣлоудѣливъ въ цѣифрованои ѧзыкъ', 'expert_persona': 'цифрꙑи человѣчьство', 'contextual': 'цифрѣна человѣческаѧ ѣдукꙋꙗ', 'native_rationale': 'Цифрѹ людьмысловїе'}",False,Digital Humanities,cu,Old Church Slavonic,Slavic,OpenAI,False
5,1,0.2,Чисмьнаꙗ Чловѣчьскꙑꙗ Хитрости,"{'minimal': 'Чисмьнаꙗ Чловѣчьскꙑꙗ Хитрости', 'comparative': 'Чисмьнꙑѩ чловѣколюбьнꙑѩ хѹдожьства', 'expert_persona': 'цифровьнꙑ҄ѩ чловѣколюбьнꙑ҄ѩ наукꙑ', 'contextual': 'цифрьныѩ чловѣчьскꙑѩ мѫдрости', 'native_rationale': 'цифрьныѩ чловѣкольвбиѩ'}",False,Digital Humanities,cu,Old Church Slavonic,Slavic,Claude,False
